university_id,university_name,url
174,Universitat Autònoma De Barcelona,https://nominatim.openstreetmap.org/search.php?q=Universitat%20Aut%C3%B2noma%20De%20Barcelona%20Lleida%20ES&format=geojson&addressdetails=1&limit=1
175,Mcmaster University,https://nominatim.openstreetmap.org/search.php?q=Mcmaster%20University%20Hamilton%20CA&format=geojson&addressdetails=1&limit=1
176,Washington University In St. Louis,https://nominatim.openstreetmap.org/search.php?q=Washington%20University%20In%20St.%20Louis%20Washington%20US&format=geojson&addressdetails=1&limit=1
177,"University Of California, Santa Barbara (Ucsb)",https://nominatim.openstreetmap.org/search.php?q=University%20Of%20California%2C%20Santa%20Barbara%20%20Santa%20Barbara%20US&format=geojson&addressdetails=1&limit=1
178,"The University Of Newcastle, Australia (Uon)",https://nominatim.openstreetmap.org/search.php?q=The%20University%20Of%20Newcastle%2C%20Australia%20%20Newcastle%20AU&format=geojson&addressdetails=1&limit=1
179,Universidad De Los Andes,https://nominatim.openstreetmap.org/search.php?q=Universidad%20De%20Los%20Andes%20Castro%20CO&format=geojson&addressdetails=1&limit=1
180,Universiti Teknologi Malaysia,https://nominatim.openstreetmap.org/search.php?q=Universiti%20Teknologi%20Malaysia%20Johor%20Bahru%20MY&format=geojson&addressdetails=1&limit=1
181,Waseda University,https://nominatim.openstreetmap.org/search.php?q=Waseda%20University%20Tokyo%20JP&format=geojson&addressdetails=1&limit=1
182,Hamad Bin Khalifa University,https://nominatim.openstreetmap.org/search.php?q=Hamad%20Bin%20Khalifa%20University%20Doha%20QA&format=geojson&addressdetails=1&limit=1
183,University Of York,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20York%20York%20UK&format=geojson&addressdetails=1&limit=1
184,Tecnológico De Monterrey,https://nominatim.openstreetmap.org/search.php?q=Tecnol%C3%B3gico%20De%20Monterrey%20Castro%20MX&format=geojson&addressdetails=1&limit=1
185,Cardiff University,https://nominatim.openstreetmap.org/search.php?q=Cardiff%20University%20Cardiff%20UK&format=geojson&addressdetails=1&limit=1
186,École Normale Supérieure De Lyon,https://nominatim.openstreetmap.org/search.php?q=%C3%89cole%20Normale%20Sup%C3%A9rieure%20De%20Lyon%20Lyon%20FR&format=geojson&addressdetails=1&limit=1
187,Keio University,https://nominatim.openstreetmap.org/search.php?q=Keio%20University%20Tokyo%20JP&format=geojson&addressdetails=1&limit=1
188,University Of Ottawa,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Ottawa%20Ottawa%20CA&format=geojson&addressdetails=1&limit=1
189,Technische Universität Wien,https://nominatim.openstreetmap.org/search.php?q=Technische%20Universit%C3%A4t%20Wien%20Houston%20AT&format=geojson&addressdetails=1&limit=1
190,Universität Hamburg,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A4t%20Hamburg%20Hamburg%20DE&format=geojson&addressdetails=1&limit=1
191,Wuhan University,https://nominatim.openstreetmap.org/search.php?q=Wuhan%20University%20Wuhan%20CN&format=geojson&addressdetails=1&limit=1
192,Queen'S University At Kingston,https://nominatim.openstreetmap.org/search.php?q=Queen%27S%20University%20At%20Kingston%20Kingston%20CA&format=geojson&addressdetails=1&limit=1
193,University Of Gothenburg,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Gothenburg%20Gothenburg%20SE&format=geojson&addressdetails=1&limit=1
194,Beijing Normal University,https://nominatim.openstreetmap.org/search.php?q=Beijing%20Normal%20University%20Beijing%20CN&format=geojson&addressdetails=1&limit=1
195,Emory University,https://nominatim.openstreetmap.org/search.php?q=Emory%20University%20Atlanta%20US&format=geojson&addressdetails=1&limit=1
196,Deakin University,https://nominatim.openstreetmap.org/search.php?q=Deakin%20University%20Geelong%20AU&format=geojson&addressdetails=1&limit=1
197,Universidad Autónoma De Madrid,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Aut%C3%B3noma%20De%20Madrid%20Quebec%20ES&format=geojson&addressdetails=1&limit=1
198,University Of Calgary,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Calgary%20Calgary%20CA&format=geojson&addressdetails=1&limit=1
199,Arizona State University,https://nominatim.openstreetmap.org/search.php?q=Arizona%20State%20University%20Tempe%20US&format=geojson&addressdetails=1&limit=1
200,King Saud University,https://nominatim.openstreetmap.org/search.php?q=King%20Saud%20University%20Riyadh%20SA&format=geojson&addressdetails=1&limit=1
201,Khalifa University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Khalifa%20University%20Of%20Science%20And%20Technology%20Xi%27an%20AE&format=geojson&addressdetails=1&limit=1
202,Université Catholique De Louvain (Uclouvain),https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A9%20Catholique%20De%20Louvain%20%20Louvain-la-Neuve%20BE&format=geojson&addressdetails=1&limit=1
203,University Of Minnesota Twin Cities,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Minnesota%20Twin%20Cities%20Minneapolis%20US&format=geojson&addressdetails=1&limit=1
204,Ecole Des Ponts Paristech,https://nominatim.openstreetmap.org/search.php?q=Ecole%20Des%20Ponts%20Paristech%20Champs-sur-Marne%20FR&format=geojson&addressdetails=1&limit=1
205,Queen'S University Belfast,https://nominatim.openstreetmap.org/search.php?q=Queen%27S%20University%20Belfast%20Belfast%20UK&format=geojson&addressdetails=1&limit=1
206,Universitas Indonesia,https://nominatim.openstreetmap.org/search.php?q=Universitas%20Indonesia%20Jakarta%20ID&format=geojson&addressdetails=1&limit=1
207,The Ohio State University,https://nominatim.openstreetmap.org/search.php?q=The%20Ohio%20State%20University%20Columbus%20US&format=geojson&addressdetails=1&limit=1
208,Tel Aviv University,https://nominatim.openstreetmap.org/search.php?q=Tel%20Aviv%20University%20Tel%20Aviv%20IL&format=geojson&addressdetails=1&limit=1
209,National Tsing Hua University,https://nominatim.openstreetmap.org/search.php?q=National%20Tsing%20Hua%20University%20Hsinchu%20TW&format=geojson&addressdetails=1&limit=1
210,Indian Institute Of Science,https://nominatim.openstreetmap.org/search.php?q=Indian%20Institute%20Of%20Science%20Bangalore%20IN&format=geojson&addressdetails=1&limit=1
211,Albert-Ludwigs-Universitaet Freiburg,https://nominatim.openstreetmap.org/search.php?q=Albert-Ludwigs-Universitaet%20Freiburg%20Freiburg%20DE&format=geojson&addressdetails=1&limit=1
212,Queensland University Of Technology (Qut),https://nominatim.openstreetmap.org/search.php?q=Queensland%20University%20Of%20Technology%20%20Brisbane%20AU&format=geojson&addressdetails=1&limit=1
213,University Of Otago,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Otago%20Dunedin%20NZ&format=geojson&addressdetails=1&limit=1
214,National Cheng Kung University (Ncku),https://nominatim.openstreetmap.org/search.php?q=National%20Cheng%20Kung%20University%20%20Tainan%20TW&format=geojson&addressdetails=1&limit=1
215,University Of Florida,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Florida%20Florida%20US&format=geojson&addressdetails=1&limit=1
216,La Trobe University,https://nominatim.openstreetmap.org/search.php?q=La%20Trobe%20University%20Melbourne%20AU&format=geojson&addressdetails=1&limit=1
217,"University Of Maryland, College Park",https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Maryland%2C%20College%20Park%20College%20Park%20US&format=geojson&addressdetails=1&limit=1
218,National Yang Ming Chiao Tung University,https://nominatim.openstreetmap.org/search.php?q=National%20Yang%20Ming%20Chiao%20Tung%20University%20%20TW&format=geojson&addressdetails=1&limit=1
219,Universidad Nacional De Colombia,https://nominatim.openstreetmap.org/search.php?q=Universidad%20Nacional%20De%20Colombia%20Lleida%20CO&format=geojson&addressdetails=1&limit=1
220,Vrije Universiteit Amsterdam,https://nominatim.openstreetmap.org/search.php?q=Vrije%20Universiteit%20Amsterdam%20Amsterdam%20NL&format=geojson&addressdetails=1&limit=1
221,Eberhard Karls Universität Tübingen,https://nominatim.openstreetmap.org/search.php?q=Eberhard%20Karls%20Universit%C3%A4t%20T%C3%BCbingen%20T%C3%BCbingen%20DE&format=geojson&addressdetails=1&limit=1
222,Indian Institute Of Technology Kharagpur (Iit-Kgp),https://nominatim.openstreetmap.org/search.php?q=Indian%20Institute%20Of%20Technology%20Kharagpur%20%20Kharagpur%20IN&format=geojson&addressdetails=1&limit=1
223,Friedrich-Alexander-Universität Erlangen-Nürnberg,https://nominatim.openstreetmap.org/search.php?q=Friedrich-Alexander-Universit%C3%A4t%20Erlangen-N%C3%BCrnberg%20Alexandria%20DE&format=geojson&addressdetails=1&limit=1
224,Loughborough University,https://nominatim.openstreetmap.org/search.php?q=Loughborough%20University%20Loughborough%20UK&format=geojson&addressdetails=1&limit=1
225,University Of Lausanne,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Lausanne%20Lausanne%20CH&format=geojson&addressdetails=1&limit=1
226,Indian Institute Of Technology Madras (Iitm),https://nominatim.openstreetmap.org/search.php?q=Indian%20Institute%20Of%20Technology%20Madras%20%20Madras%20IN&format=geojson&addressdetails=1&limit=1
227,Rheinische Friedrich-Wilhelms-Universität Bonn,https://nominatim.openstreetmap.org/search.php?q=Rheinische%20Friedrich-Wilhelms-Universit%C3%A4t%20Bonn%20Bonn%20DE&format=geojson&addressdetails=1&limit=1
228,Chulalongkorn University,https://nominatim.openstreetmap.org/search.php?q=Chulalongkorn%20University%20Bangkok%20TH&format=geojson&addressdetails=1&limit=1
229,Maastricht University,https://nominatim.openstreetmap.org/search.php?q=Maastricht%20University%20Maastricht%20NL&format=geojson&addressdetails=1&limit=1
230,Universite Libre De Bruxelles,https://nominatim.openstreetmap.org/search.php?q=Universite%20Libre%20De%20Bruxelles%20Brussels%20BE&format=geojson&addressdetails=1&limit=1
231,Universidade Estadual De Campinas (Unicamp),https://nominatim.openstreetmap.org/search.php?q=Universidade%20Estadual%20De%20Campinas%20%20Campinas%20BR&format=geojson&addressdetails=1&limit=1
232,University Of Twente,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Twente%20Enschede%20NL&format=geojson&addressdetails=1&limit=1
233,Technische Universität Dresden,https://nominatim.openstreetmap.org/search.php?q=Technische%20Universit%C3%A4t%20Dresden%20Dresden%20DE&format=geojson&addressdetails=1&limit=1
234,University Of Waikato,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Waikato%20Hamilton%20NZ&format=geojson&addressdetails=1&limit=1
235,Università Di Padova,https://nominatim.openstreetmap.org/search.php?q=Universit%C3%A0%C2%A0Di%20Padova%20Padova%20IT&format=geojson&addressdetails=1&limit=1
236,University Of Aberdeen,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Aberdeen%20Aberdeen%20UK&format=geojson&addressdetails=1&limit=1
237,University Of Rochester,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Rochester%20Rochester%20US&format=geojson&addressdetails=1&limit=1
238,Gadjah Mada University,https://nominatim.openstreetmap.org/search.php?q=Gadjah%20Mada%20University%20Yogyakarta%20ID&format=geojson&addressdetails=1&limit=1
239,Massey University,https://nominatim.openstreetmap.org/search.php?q=Massey%20University%20Palmerston%20North%20NZ&format=geojson&addressdetails=1&limit=1
240,Politecnico Di Torino,https://nominatim.openstreetmap.org/search.php?q=Politecnico%20Di%20Torino%20Pisa%20IT&format=geojson&addressdetails=1&limit=1
241,Technical University Of Darmstadt,https://nominatim.openstreetmap.org/search.php?q=Technical%20University%20Of%20Darmstadt%20Darmstadt%20DE&format=geojson&addressdetails=1&limit=1
242,Dartmouth College,https://nominatim.openstreetmap.org/search.php?q=Dartmouth%20College%20Hanover%20US&format=geojson&addressdetails=1&limit=1
243,Victoria University Of Wellington,https://nominatim.openstreetmap.org/search.php?q=Victoria%20University%20Of%20Wellington%20Wellington%20NZ&format=geojson&addressdetails=1&limit=1
244,University Of Macau,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Macau%20Macau%20MO&format=geojson&addressdetails=1&limit=1
245,Charles University,https://nominatim.openstreetmap.org/search.php?q=Charles%20University%20Bathurst%20CZ&format=geojson&addressdetails=1&limit=1
246,University Of Sussex,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Sussex%20Brighton%20UK&format=geojson&addressdetails=1&limit=1
247,Vanderbilt University,https://nominatim.openstreetmap.org/search.php?q=Vanderbilt%20University%20Nashville%20US&format=geojson&addressdetails=1&limit=1
248,University Of Navarra,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Navarra%20Pamplona%20ES&format=geojson&addressdetails=1&limit=1
249,American University Of Beirut (Aub),https://nominatim.openstreetmap.org/search.php?q=American%20University%20Of%20Beirut%20%20Beirut%20LB&format=geojson&addressdetails=1&limit=1
250,Taylor'S University,https://nominatim.openstreetmap.org/search.php?q=Taylor%27S%20University%20Waco%20MY&format=geojson&addressdetails=1&limit=1
251,Tongji University,https://nominatim.openstreetmap.org/search.php?q=Tongji%20University%20Shanghai%20CN&format=geojson&addressdetails=1&limit=1
252,Hong Kong Baptist University,https://nominatim.openstreetmap.org/search.php?q=Hong%20Kong%20Baptist%20University%20Hong%20Kong%20HK&format=geojson&addressdetails=1&limit=1
253,University Of Göttingen,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20G%C3%B6ttingen%20G%C3%B6ttingen%20DE&format=geojson&addressdetails=1&limit=1
254,Griffith University,https://nominatim.openstreetmap.org/search.php?q=Griffith%20University%20Griffith%20AU&format=geojson&addressdetails=1&limit=1
255,Bandung Institute Of Technology (Itb),https://nominatim.openstreetmap.org/search.php?q=Bandung%20Institute%20Of%20Technology%20%20Bandung%20ID&format=geojson&addressdetails=1&limit=1
256,Heriot-Watt University,https://nominatim.openstreetmap.org/search.php?q=Heriot-Watt%20University%20Edinburgh%20UK&format=geojson&addressdetails=1&limit=1
257,University Of Warsaw,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Warsaw%20Warsaw%20PL&format=geojson&addressdetails=1&limit=1
258,Case Western Reserve University,https://nominatim.openstreetmap.org/search.php?q=Case%20Western%20Reserve%20University%20Cleveland%20US&format=geojson&addressdetails=1&limit=1
259,University Of Lisbon,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Lisbon%20Lisbon%20PT&format=geojson&addressdetails=1&limit=1
260,United Arab Emirates University,https://nominatim.openstreetmap.org/search.php?q=United%20Arab%20Emirates%20University%20Al%20Ain%20AE&format=geojson&addressdetails=1&limit=1
261,University Of Canterbury | Te Whare W?Nanga O Waitaha,https://nominatim.openstreetmap.org/search.php?q=University%20Of%20Canterbury%20%7C%20Te%20Whare%20W%3FNanga%20O%20Waitaha%20Christchurch%20NZ&format=geojson&addressdetails=1&limit=1
262,Indian Institute Of Technology Kanpur (Iitk),https://nominatim.openstreetmap.org/search.php?q=Indian%20Institute%20Of%20Technology%20Kanpur%20%20Kanpur%20IN&format=geojson&addressdetails=1&limit=1
263,Norwegian University Of Science And Technology,https://nominatim.openstreetmap.org/search.php?q=Norwegian%20University%20Of%20Science%20And%20Technology%20Trondheim%20NO&format=geojson&addressdetails=1&limit=1
264,Ucsi University,https://nominatim.openstreetmap.org/search.php?q=Ucsi%20University%20Taichung%20MY&format=geojson&addressdetails=1&limit=1
265,Universitat Pompeu Fabra (Barcelona),https://nominatim.openstreetmap.org/search.php?q=Universitat%20Pompeu%20Fabra%20%20Barcelona%20ES&format=geojson&addressdetails=1&limit=1
